站点编号,观测时间,存储时间,小时水量1(立方米/小时),信号强度(百分比),浊度1(度),流速1(米/秒),电源电压(伏特),水位1(米),报警信息
0210150006,2022-09-25 23:55:00,2022-09-25 23:55:21,0.000,78,0.1,0.000,12.77,0.148,129
0210150006,2022-09-25 23:50:00,2022-09-25 23:50:23,0.000,78,0.1,0.000,12.76,0.132,129
0210150006,2022-09-25 23:45:00,2022-09-25 23:45:20,0.000,84,0.1,0.000,12.78,0.144,129
0210150006,2022-09-25 23:40:00,2022-09-25 23:40:23,0.000,78,0.1,0.000,12.78,0.140,129
0210150006,2022-09-25 23:35:00,2022-09-25 23:35:26,0.000,75,0.1,0.000,12.78,0.132,129
0210150006,2022-09-25 23:30:00,2022-09-25 23:30:25,0.000,78,0.1,0.000,12.78,0.140,129
0210150006,2022-09-25 23:25:00,2022-09-25 23:25:23,0.000,81,0.1,0.000,12.78,0.116,129
0210150006,2022-09-25 23:20:00,2022-09-25 23:20:21,0.000,78,0.1,0.000,12.78,0.128,129
0210150006,2022-09-25 23:15:00,2022-09-25 23:15:23,0.000,78,0.1,0.000,12.79,0.112,129
0210150006,2022-09-25 23:10:00,2022-09-25 23:10:23,0.000,78,0.1,0.000,12.78,0.128,129
0210150006,2022-09-25 23:05:00,2022-09-25 23:05:24,0.000,78,0.1,0.000,12.79,0.140,129
0210150006,2022-09-25 23:00:00,2022-09-25 23:00:20,0.000,75,0.1,0.000,12.78,0.116,129
0210150006,2022-09-25 22:55:00,2022-09-25 22:55:24,0.000,81,0.1,0.000,12.78,0.157,129
0210150006,2022-09-25 22:50:00,2022-09-25 22:50:26,0.000,81,0.1,0.000,12.80,0.148,129
0210150006,2022-09-25 22:45:00,2022-09-25 22:45:23,0.000,81,0.1,0.000,12.78,0.132,129
0210150006,2022-09-25 22:40:00,2022-09-25 22:40:26,0.000,78,0.1,0.000,12.80,0.148,129
0210150006,2022-09-25 22:35:00,2022-09-25 22:35:21,0.000,75,0.1,0.000,12.78,0.116,129
0210150006,2022-09-25 22:30:00,2022-09-25 22:30:23,0.000,81,0.1,0.000,12.79,0.144,129
0210150006,2022-09-25 22:25:00,2022-09-25 22:25:23,0.000,75,0.1,0.000,12.81,0.132,129
0210150006,2022-09-25 22:20:00,2022-09-25 22:20:22,0.000,78,0.1,0.000,12.80,0.136,129
0210150006,2022-09-25 22:15:00,2022-09-25 22:15:23,0.000,75,0.1,0.000,12.80,0.136,129
0210150006,2022-09-25 22:10:00,2022-09-25 22:10:21,0.000,75,0.1,0.000,12.80,0.153,129
0210150006,2022-09-25 22:05:00,2022-09-25 22:05:22,0.000,81,0.1,0.000,12.78,0.132,129
0210150006,2022-09-25 22:00:00,2022-09-25 22:00:25,0.000,75,0.1,0.000,12.80,0.132,129
0210150006,2022-09-25 21:55:00,2022-09-25 21:55:23,0.000,78,0.1,0.000,12.80,0.132,129
0210150006,2022-09-25 21:50:00,2022-09-25 21:50:20,0.000,75,0.1,0.000,12.81,0.144,129
0210150006,2022-09-25 21:45:00,2022-09-25 21:45:22,0.000,75,0.1,0.000,12.79,0.132,129
0210150006,2022-09-25 21:40:00,2022-09-25 21:40:22,0.000,78,0.1,0.000,12.80,0.116,129
0210150006,2022-09-25 21:35:00,2022-09-25 21:35:24,0.000,81,0.1,0.000,12.81,0.132,129
0210150006,2022-09-25 21:30:00,2022-09-25 21:30:25,0.000,75,0.1,0.000,12.81,0.128,129
0210150006,2022-09-25 21:25:00,2022-09-25 21:25:23,0.000,75,0.1,0.000,12.81,0.124,129
0210150006,2022-09-25 21:20:00,2022-09-25 21:20:21,0.000,81,0.1,0.000,12.80,0.140,129
0210150006,2022-09-25 21:15:00,2022-09-25 21:15:22,0.000,75,0.1,0.000,12.81,0.153,129
