humidity,temperature,wind_speed,wind_direction_degree,precip,pressure,solar_radiation,cloud,code,text,feels_like,wind_scale,wind_direction,vapor_pressure,last_update
49.79,24.04,9.01,22,0.00,1009.22,0.00,91.61,9,阴,24.37,2,东北,14.89,2022-10-31T23:00:00+08:00
51.32,23.56,9.93,344,0.00,1009.02,0.00,91.61,9,阴,23.69,2,西北,14.91,2022-11-01T00:00:00+08:00
52.15,23.45,13.21,355,0.00,1008.54,0.00,30.06,0,晴,23.01,3,北,15.05,2022-11-01T01:00:00+08:00
52.10,22.92,10.67,350,0.00,1008.54,0.00,28.85,0,晴,22.81,2,北,14.57,2022-11-01T02:00:00+08:00
53.14,22.39,8.22,3,0.00,1007.83,0.00,49.85,4,多云,22.64,2,北,14.39,2022-11-01T03:00:00+08:00
53.62,22.28,12.57,360,0.00,1007.42,0.00,0.00,0,晴,21.75,3,北,14.42,2022-11-01T04:00:00+08:00
54.56,21.74,9.92,2,0.00,1007.94,0.00,0.00,0,晴,21.60,2,北,14.20,2022-11-01T05:00:00+08:00
55.02,21.52,11.81,2,0.00,1008.29,0.00,0.00,0,晴,21.01,2,北,14.13,2022-11-01T06:00:00+08:00
54.41,21.73,15.15,12,0.00,1009.22,132.21,100.00,9,阴,20.64,3,东北,14.15,2022-11-01T08:00:00+08:00
51.84,23.07,12.54,351,0.00,1010.11,195.15,29.27,0,晴,22.64,3,北,14.62,2022-11-01T09:00:00+08:00
50.22,24.94,7.39,358,0.00,1009.90,565.78,29.27,0,晴,25.81,2,北,15.85,2022-11-01T10:00:00+08:00
49.76,25.90,13.18,345,0.00,1009.28,790.64,0.00,0,晴,25.95,3,西北,16.63,2022-11-01T11:00:00+08:00
48.96,27.17,10.36,353,0.00,1008.29,830.19,45.14,4,多云,28.01,2,北,17.63,2022-11-01T12:00:00+08:00
48.66,26.78,11.18,9,0.00,1007.35,444.82,100.00,9,阴,27.35,2,北,17.13,2022-11-01T13:00:00+08:00
48.92,26.61,9.20,340,0.00,1006.46,283.60,100.00,9,阴,27.51,2,西北,17.05,2022-11-01T14:00:00+08:00
48.75,26.64,11.95,345,0.00,1006.07,135.32,100.00,9,阴,27.04,2,西北,17.02,2022-11-01T15:00:00+08:00
49.89,26.53,8.17,339,0.00,1005.97,105.18,83.61,9,阴,27.66,2,西北,17.30,2022-11-01T16:00:00+08:00
50.25,24.76,8.96,353,0.00,1007.82,0.00,100.00,9,阴,25.30,2,北,15.69,2022-11-01T20:00:00+08:00
54.97,24.19,10.23,347,0.00,1008.51,0.00,100.00,9,阴,24.65,2,西北,16.59,2022-11-01T21:00:00+08:00
60.45,22.79,4.76,17,0.00,1008.79,0.00,100.00,9,阴,24.17,1,东北,16.77,2022-11-01T22:00:00+08:00
62.26,22.60,6.27,14,0.00,1008.51,0.00,100.00,9,阴,23.76,2,东北,17.07,2022-11-01T23:00:00+08:00
59.92,22.37,7.89,340,0.00,1007.98,0.00,100.00,9,阴,23.04,2,西北,16.20,2022-11-02T00:00:00+08:00
57.28,22.87,8.04,337,0.00,1007.87,0.00,100.00,9,阴,23.51,2,西北,15.97,2022-11-02T01:00:00+08:00
55.30,22.84,8.55,352,0.00,1007.19,0.00,100.00,9,阴,23.26,2,北,15.39,2022-11-02T02:00:00+08:00
54.11,22.64,9.43,357,0.00,1006.53,0.00,100.00,9,阴,22.79,2,北,14.87,2022-11-02T03:00:00+08:00
58.64,22.62,9.01,348,0.00,1006.42,0.00,100.00,9,阴,23.09,2,西北,16.10,2022-11-02T04:00:00+08:00
56.17,22.16,4.77,25,0.00,1006.63,0.00,100.00,9,阴,23.14,1,东北,15.00,2022-11-02T05:00:00+08:00
56.54,22.15,7.59,359,0.00,1007.11,0.00,100.00,9,阴,22.64,2,北,15.09,2022-11-02T06:00:00+08:00
63.12,20.30,7.18,359,0.14,1007.67,3.70,100.00,13,小雨,20.73,2,北,15.03,2022-11-02T07:00:00+08:00
79.49,18.95,5.93,354,0.25,1009.64,164.22,100.00,13,小雨,19.98,1,北,17.41,2022-11-02T09:00:00+08:00
74.87,18.84,12.10,352,0.00,1009.69,210.00,100.00,9,阴,18.52,3,北,16.29,2022-11-02T11:00:00+08:00
74.65,18.21,8.42,328,0.00,1009.18,190.42,100.00,9,阴,18.38,2,西北,15.61,2022-11-02T12:00:00+08:00
73.63,18.65,6.85,12,0.00,1008.23,211.88,100.00,9,阴,19.18,2,东北,15.83,2022-11-02T13:00:00+08:00
71.41,19.80,8.56,349,0.00,1007.43,161.21,100.00,9,阴,20.23,2,北,16.49,2022-11-02T14:00:00+08:00
70.63,19.80,5.83,348,0.00,1007.17,160.43,100.00,9,阴,20.69,1,西北,16.31,2022-11-02T15:00:00+08:00
74.90,19.23,10.14,0,0.00,1007.23,47.44,100.00,9,阴,19.37,2,北,16.70,2022-11-02T17:00:00+08:00
75.64,19.02,11.94,5,0.00,1007.40,0.00,100.00,9,阴,18.81,2,北,16.64,2022-11-02T18:00:00+08:00
